primary_key,eco_sect,Last_dep,job_dep,job_desc,Type_of_contract,JOB_CATEGORY,Work_condition,EMPLOYER_TYPE,working_hours,Employee_count
69234,"CH","67","67","653a","CDI","O","C","ct_9",1734,"tr_4"
69244,"OZ","30","30","344b","CDI","O","C","ct_4",1820,"tr_4"
69245,"SZ","67","67","563b","CDI","O","C",NA,146,NA
69249,"NZ","75","75","564a","CDI","O","C","ct_8",2948,"tr_1"
69254,"MB","37","37","461f","CDI","O","C","ct_5",1517,"tr_6"
69255,"HZ","38","38","641a","CDI","O","C","ct_9",346,"tr_3"
69267,"GZ","29","29","462b","CDI","O","C","ct_9",1921,"tr_4"
69269,"PZ","33","33","422c","CDI","O","P","ct_9",1168,"tr_5"
69271,"QB","59","59","676e","AUT","X","P","ct_8",1456,"tr_6"
69277,"FZ","45","45","632a","CDI","O","C","ct_9",1610,"tr_3"
69298,"GZ","44","44","461f","CDI","O","C","ct_9",1062,"tr_1"
69307,"CC","47","47","652a","CDI","O","P","ct_9",1096,"tr_4"
69315,"QB","67","67","563b","CDI","O","P","ct_8",1348,"tr_6"
69321,"KZ","30","30","372a","CDI","O","C","ct_9",1478,"tr_1"
69327,"CB","92","75","635a","CDI","O","C","ct_9",1894,"tr_6"
69329,"PZ","75","75","422c","CDI","O","P","ct_8",1517,"tr_3"
69338,"GZ","33","33","643a","CDI","O","P","ct_9",594,"tr_1"
69348,"RZ","44","44","691b","CDI","O","C","ct_9",2108,"tr_4"
69349,"SZ","93","93","675a","CDI","O","C","ct_9",462,"tr_1"
69352,"OZ","77","77","563b","CDD","O","C","ct_2",1820,"tr_4"
69356,"GZ","14","14","542a","CDI","O","P","ct_9",855,"tr_1"
69363,"OZ","80","80","335a","CDI","O","P",NA,NA,NA
69366,"PZ","86","86","422e","CDI","O","P","ct_8",1449,"tr_3"
69378,"HZ","39","39","641a","CDI","O","C","ct_9",1934,"tr_5"
69380,"QA","11","31","542a","CDI","O","C","ct_8",1628,"tr_6"
69388,"FZ","74","74","621c","CDI","O","C","ct_9",836,"tr_4"
69396,"IZ","45","75","561b","CDI","O","P","ct_9",877,"tr_1"
69411,"QA","18","18","526e","CDI","O","C","ct_9",1741,"tr_3"
69429,"CH","76","76","653a","CDI","O","P","ct_9",729,"tr_3"
69431,"GZ","75","95","643a","CDI","O","C","ct_9",1049,"tr_3"
69433,"GZ","94","94","552a","CDI","O","C","ct_9",1835,"tr_3"
69435,"QB","44","44","525d","CDI","O","P","ct_3",723,"tr_6"
69451,"QB","57","57","524c","AUT","X","P","ct_2",1039,"tr_2"
69463,"CA","44","44","674c","CDI","O","C","ct_9",525,"tr_5"
69485,"HZ","59","94","333c","CDI","O","P","ct_9",1274,"tr_6"
69486,"QA","62","62","526a","CDI","O","P","ct_8",900,"tr_6"
69487,"CJ","67","67","628g","CDI","O","C","ct_9",334,"tr_1"
69508,"CI","13","13","672a","CDI","O","C","ct_9",1892,"tr_6"
69509,"TZ","45","45","563c","CDI","O","C",NA,739,NA
69515,"NZ","44","44","684a","CDI","O","C",NA,575,"tr_3"
69520,"CJ","87","87","473c","CDI","O","P","ct_9",1456,"tr_4"
69534,"CF","64","64","674a","CDI","O","C","ct_9",797,"tr_5"
69538,"QB","31","31","525d","CDI","O","P","ct_8",900,"tr_5"
69542,"GZ","29","29","374d","CDI","O","C","ct_9",1362,"tr_2"
69544,"FZ","22","22","621a","CDI","O","C","ct_9",1234,"tr_4"
69558,"NZ","62","59","461f","CDI","O","C","ct_9",1784,"tr_5"
69566,"CL","92","78","474b","CDI","O","C","ct_9",2126,"tr_6"
69567,"BZ","29","64","477b","CDI","O","C","ct_9",1820,"tr_4"
69578,"GZ","2A","2A","643a","CDI","O","C","ct_9",2050,"tr_2"
69592,"QB","45","45","525d","CDI","O","C","ct_9",1845,"tr_4"
69603,"CM","28","28","673c","CDI","O","P","ct_9",910,"tr_6"
69614,"GZ","44","44","554b","CDI","O","C","ct_9",1364,"tr_1"
69616,"CH","42","42","462c","CDI","O","C","ct_9",936,"tr_4"
69620,"LZ","07","07","684a","CDI","O","P","ct_5",1638,"tr_4"
69634,"KZ","13","13","543e","CDI","O","C","ct_9",1820,"tr_6"
69637,"PZ","62","59","341a","CDI","O","C","ct_8",1820,"tr_5"
69649,"PZ","38","38","523c","CDI","O","C","ct_8",1708,"tr_2"
69653,"OZ","66","66","621f","AUT","O","P","ct_2",866,"tr_1"
69658,"QA","67","67","525d","CDI","O","C","ct_9",1106,"tr_5"
69668,"NZ","94","77","631a","CDI","O","C","ct_9",1554,"tr_4"
69677,"QB","14","14","563b","CDI","O","C","ct_8",1126,"tr_6"
69681,"NZ","78","75","684a","CDI","O","C","ct_9",1820,"tr_5"
69685,"QB",NA,NA,"526d","CDI","O","C","ct_8",2056,"tr_3"
69687,"QA","44","44","643a","CDI","O","P","ct_9",1411,"tr_2"
69697,"NZ","75","75","534a","CDI","O","C","ct_9",2085,"tr_2"
69698,"NZ","49","49","691c","CDI","O","C","ct_8",1746,"tr_1"
69700,"CA","13","13","625f","CDI","O","P","ct_9",1293,"tr_1"
69702,"NZ","38","38","684a","CDI","O","C","ct_9",1498,"tr_1"
69710,"OZ","94","75","543g","CDI","O","P","ct_9",910,"tr_6"
69716,"FZ","50","50","641a","CDI","O","C","ct_9",599,"tr_0"
69722,"MA","94","75","684a","CDI","O","P","ct_6",1370,"tr_1"
69730,"QB","13","13","525d","CDI","O","C","ct_8",1820,"tr_3"
69734,"GZ","03","03","641a","CDI","O","C","ct_9",357,"tr_5"
69737,"IZ","41","41","636d","CDI","O","C","ct_9",574,"tr_1"
69748,"IZ","75","94","561b","CDI","O","C","ct_9",1040,"tr_1"
69751,"CL","12","12","673c","CDI","O","C","ct_9",1487,"tr_6"
69781,"HZ","27","27","643a","CDI","O","C","ct_9",1821,"tr_2"
69796,"QB","06","06","431a","CDI","O","C","ct_3",1820,"tr_4"
69809,"HZ","91","91","653a","CDI","O","C","ct_9",1526,"tr_6"
69814,"CC","27","27","485b","CDI","O","C","ct_9",1761,"tr_6"
69827,"PZ","62","62","543b","CDI","O","C","ct_8",1524,"tr_3"
69837,"GZ","62","62","344d","CDI","O","C","ct_9",1695,"tr_6"
69844,"IZ","38","69","636d","CDI","O","C","ct_9",1120,"tr_6"
69867,"NZ","78","78","684a","CDI","O","P","ct_9",1019,"tr_4"
69869,"NZ","05","04","684a","CDI","O","P","ct_9",2830,"tr_5"
69875,"QB","07","26","434d","CDI","O","C","ct_8",1785,"tr_3"
69915,"CH","01","01","373d","CDI","O","C","ct_9",1820,"tr_3"
69920,"GZ","78","78","553b","CDI","O","C","ct_9",772,"tr_5"
69922,"KZ","2A","2A","542a","CDI","O","P","ct_9",1365,"tr_1"
69951,"QB","21","21","563a","CDI","O","N","ct_7",3000,"tr_1"
69959,"PZ","05","05","423a","CDI","O","P","ct_9",1215,"tr_1"
69974,"IZ","60","60","561b","CDI","O","C","ct_9",152,"tr_2"
69980,"CG","21","21","628g","CDI","O","C","ct_9",465,"tr_6"
69986,"PZ","13","13","486e","CDD","O","P","ct_8",624,"tr_5"
69989,"MC","34","21","553c","CDI","O","N",NA,157,NA
70000,"IZ","95","95","636d","CDI","O","C","ct_9",618,"tr_6"
70008,"CK","23","23","462c","CDI","O","C","ct_9",1708,"tr_6"
70012,"OZ","67","67","524c","AUT","X","P","ct_2",1352,"tr_1"
70013,"CI","94","91","473b","CDI","O","C","ct_9",1688,"tr_6"
70015,"QA","76","76","542a","CDI","O","C","ct_9",1820,"tr_2"
70016,"FZ","50","50","632f","CDI","O","C","ct_9",1710,"tr_2"
70020,"NZ","34","34","684a","CDI","O","P","ct_9",1684,"tr_0"
70024,"MC","67","67","542a","CDI","O","P","ct_9",1218,"tr_5"
70029,"TZ",NA,NA,"563c","CDI","O","N","ct_7",1945,"tr_1"
70048,"CE","69","69","475b","CDI","O","C","ct_9",1601,"tr_5"
70052,"KZ","41","45","388a","CDI","O","C","ct_9",1820,"tr_6"
70068,"JC","92","91","373c","CDI","O","C","ct_9",1820,"tr_3"
70078,"MA","91","94","372a","CDI","O","C","ct_9",2028,"tr_1"
70079,"HZ","28","78","543b","CDI","O","P","ct_9",882,"tr_4"
70086,"QA","76","76","525d","CDI","O","C","ct_9",1820,"tr_5"
70089,"CK","71","21","387e","CDI","O","C","ct_9",1820,"tr_4"
70113,"CC","57","57","533c","CDI","O","C","ct_9",1872,"tr_6"
70116,"QA","91","91","451h","CDI","O","C","ct_3",1820,"tr_6"
70127,"HZ","81","81","451a","CDI","O","P","ct_9",1274,"tr_4"
70143,"OZ","62","62","434b","CDI","O","C","ct_8",2044,"tr_2"
70144,"QA","30","34","525d","CDI","O","C","ct_9",152,"tr_6"
70147,"CG","76","60","626b","CDI","O","C","ct_9",1946,"tr_6"
70149,"GZ","50","50","554a","CDI","O","C","ct_9",1958,"tr_5"
70156,"NZ","91","94","472c","CDI","O","C","ct_9",1821,"tr_5"
70164,"QA","10","10","526b","CDI","O","C","ct_6",981,"tr_1"
70169,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1820,"tr_5"
70172,"QB","95","93","344b","CDI","O","P","ct_8",2196,"tr_4"
70178,"RZ","65","65","424a","CDI","O","P","ct_8",776,"tr_1"
70191,"CH","77","77","676a","CDI","O","P","ct_9",1047,"tr_1"
70193,"CJ","67","67","673c","CDI","O","C","ct_9",1687,"tr_6"
70194,"HZ","71","71","641a","CDI","O","C","ct_9",2200,"tr_2"
70212,"GZ","59","59","676c","CDI","O","P","ct_9",858,"tr_1"
70215,"CM","93","75","684a","CDI","O","P","ct_9",1289,"tr_3"
70220,"OZ","44","44","524c","CDI","O","C",NA,751,NA
70223,"GZ","76","76","463e","CDI","O","C","ct_9",2012,"tr_3"
70242,"PZ","38","38","523c","CDI","O","C","ct_8",1708,"tr_2"
70275,"SZ","38","69","676e","CDI","O","P","ct_9",494,"tr_1"
70289,"CL","12","12","673c","CDI","O","C","ct_9",1235,"tr_4"
70309,"OZ",NA,NA,"524b","CDI","O","C",NA,216,NA
70312,"JC","92","78","478c","CDI","O","C","ct_9",1846,"tr_6"
70316,"QB","55","55","525d","CDI","O","P","ct_8",1622,"tr_4"
70321,"QA","62","62","526e","CDI","O","P","ct_9",484,"tr_1"
70323,"GZ","26","26","554c","CDI","O","C","ct_9",1820,"tr_2"
70324,"GZ","33","33","542a","CDI","O","C","ct_9",1821,"tr_4"
70326,"NZ","93","93","684a","CDI","O","P","ct_9",1082,"tr_6"
70338,"GZ","64","64","553b","CDI","O","C","ct_9",1899,"tr_6"
70375,"QB","15","15","526d","CDI","O","P","ct_8",160,"tr_4"
70383,"OZ","17","17","333a","CDI","O","C",NA,186,NA
70387,"CL","57","54","634a","CDI","O","C","ct_9",1846,"tr_6"
70405,"GZ","33","33","543b","CDI","O","P","ct_9",1077,"tr_6"
70411,"GZ","25","45","374d","CDI","O","C","ct_9",1974,"tr_4"
70444,"CL","70","21","623a","CDI","O","C","ct_9",665,"tr_6"
70447,"NZ","78","94","684a","CDI","O","C","ct_9",1703,"tr_6"
70448,"GZ","78","93","556a","CDI","O","P","ct_9",510,"tr_1"
70468,"NZ","77","95","684a","CDI","O","P","ct_9",2468,"tr_6"
70475,"PZ","75","75","524c","CDI","O","P","ct_2",956,"tr_3"
70494,"QB","57","57","681b","CDI","O","C","ct_8",721,"tr_4"
70496,"QB","64","64","431f","CDI","O","P","ct_8",320,"tr_5"
70514,"QB","29","29","563b","CDI","O","N","ct_7",1666,"tr_1"
70535,"GZ","94","92","552a","CDI","O","C","ct_9",1102,"tr_6"
70554,"OZ","92","92","524c","TOA","O","P","ct_2",577,"tr_6"
70569,"HZ","93","93","461f","CDI","O","C","ct_9",1974,"tr_5"
70571,"GZ","66","66","462a","CDI","O","C","ct_9",1708,"tr_1"
70593,"QB","77","77","526a","CDI","O","P","ct_8",728,"tr_3"
70596,"QB","49","49","526a","AUT","O","C","ct_2",1820,"tr_4"
70619,"IZ","11","11","561d","AUT","O","C",NA,130,NA
70624,"NZ","50","50","691b","CDI","O","P","ct_8",857,"tr_5"
70645,"NZ","31","31","534a","CDI","O","C",NA,138,"tr_3"
70674,"OZ","63","63","333e","CDI","O","C","ct_1",1820,"tr_6"
70706,"AZ","79","79","691b","CDI","O","C",NA,339,NA
70720,"IZ","77","75","546c","CDI","O","C","ct_9",1234,"tr_4"
70722,"CH","42","42","676c","CDI","O","C","ct_9",1623,"tr_3"
70726,"FZ","88","88","542a","CDI","O","P","ct_9",513,"tr_1"
70758,"NZ","11","11","691d","TOA","O","P","ct_8",141,"tr_3"
70764,"OZ","62","62","524c","CDI","O","P","ct_2",406,"tr_5"
70771,"QB","63","63","423b","CDI","O","C","ct_8",1820,"tr_4"
70781,"QB","34","34","526a","CDD","O","C","ct_2",2009,"tr_6"
70797,"OZ","59","59","621f","CDI","O","P",NA,247,NA
70811,"HZ","67","67","643a","CDI","O","P","ct_9",489,"tr_3"
70826,"MA","33","33","382a","CDI","O","C","ct_9",1820,"tr_3"
70827,"GZ","74","59","463e","CDI","O","C",NA,152,NA
70856,"QB","93","94","461c","CDI","O","C","ct_8",1820,"tr_3"
70879,"NZ","31","31","564a","CDI","O","C","ct_8",1767,"tr_1"
70884,"CG","51","51","674d","CDI","O","C","ct_9",1815,"tr_5"
70893,"CA","54","54","625f","CDI","O","C","ct_9",1799,"tr_5"
70921,"FZ","83","83","461b","CDI","O","C","ct_9",896,"tr_4"
70928,"KZ","62","62","467b","CDI","O","C","ct_8",1820,"tr_6"
70938,"GZ","34","34","344d","CDI","O","P","ct_6",1659,"tr_0"
70939,"IZ","44","44","525b","CDI","O","C",NA,482,NA
70941,"NZ","51","51","684a","AUT","O","C",NA,660,"tr_1"
70946,"PZ","45","93","423b","CDI","O","C",NA,164,NA
70949,"PZ","75","75","451g","CDI","O","N",NA,281,NA
70953,"CC","36","36","676e","CDI","O","C","ct_9",1823,"tr_5"
70966,"CM","95","95","674a","CDI","O","C","ct_9",1806,"tr_5"
70967,"CC","49","49","641a","CDI","O","C","ct_9",1390,"tr_4"
70971,"LZ","13","13","564a","CDI","O","C","ct_8",1415,"tr_0"
70977,"IZ","07","43","631a","CDI","O","P","ct_9",882,"tr_3"
70979,"MB","02","93","342g","CDI","O","C","ct_1",1814,"tr_6"
70986,"HZ","70","70","641b","CDI","O","C","ct_9",1582,"tr_3"
71015,"MC","42","42","653a","CDI","O","C","ct_9",1871,"tr_4"
71017,"IZ","62","62","561c","CDI","O","P","ct_9",193,"tr_1"
71019,"CG","30","26","374d","CDI","O","C","ct_9",1820,"tr_5"
71045,"SZ","60","60","684a","AUT","O","N",NA,123,NA
71051,"OZ","28","45","525b","AUT","O","C","ct_2",1820,"tr_6"
71053,"PZ","59","59","422b","CDI","O","C","ct_8",1820,"tr_5"
71060,"CA","49","44","674b","CDI","O","C","ct_9",1656,"tr_6"
71103,"GZ","40","40","627d","CDI","O","C","ct_9",1500,"tr_3"
71113,"MA","69","92","385a","CDI","O","P","ct_9",1820,"tr_6"
71122,"GZ","38","76","374d","CDI","O","C","ct_9",1834,"tr_3"
71132,"CL","56","56","380a","CDI","O","C","ct_9",1906,"tr_6"
71145,"FZ","93","93","472c","CDI","O","P","ct_9",938,"tr_1"
71146,"QA","29","29","526e","CDI","O","C","ct_9",2074,"tr_1"
71153,"HZ","78","78","641b","CDI","O","C","ct_9",1128,"tr_6"
71164,"JC","75","75","388c","CDI","O","C","ct_9",1806,"tr_3"
71175,"JA","75","75","353c","CDD","O","N","ct_9",1036,"tr_2"
71176,"OZ","92","92","331a","CDI","O","C","ct_2",1820,"tr_6"
71189,"KZ","75","75","467b","CDI","O","P","ct_9",1326,"tr_5"
71190,"CM","76","76","374d","CDI","O","C","ct_9",1768,"tr_0"
71192,"GZ","35","35","554f","CDI","O","P","ct_9",126,"tr_1"
71193,"CK","81","81","387a","CDI","O","C","ct_9",1490,"tr_6"
71200,"QB","29","29","563a","CDI","O","N","ct_7",3000,"tr_1"
71215,"CL","33","33","673c","CDI","O","C","ct_9",1820,"tr_6"
71220,"NZ","62","62","542a","CDI","O","C","ct_9",1414,"tr_1"
71227,"PZ","59","59","421b","CDI","O","C","ct_8",1820,"tr_3"
71235,"QB","59","59","333f","CDI","O","C","ct_2",3000,"tr_6"
71255,"QB","21","21","431f","CDI","O","P","ct_8",1506,"tr_3"
71293,"IZ","66","66","561b","CDI","O","P","ct_9",386,"tr_1"
71310,"QB","60","60","525d","CDI","O","C","ct_8",1835,"tr_5"
71313,"CI","06","06","383a","CDI","O","C","ct_9",1179,"tr_3"
71331,"GZ","06","06","543g","CDI","O","C","ct_9",1214,"tr_1"
71355,"NZ","91","94","534a","CDI","O","C","ct_9",3000,"tr_6"
71361,"SZ","74","69","371a","CDI","O","P","ct_4",1406,"tr_4"
71388,"IZ","21","21","435b","CDI","O","C","ct_8",1621,"tr_5"
71402,"CM","13","13","475a","CDI","O","C","ct_9",1824,"tr_6"
71406,"GZ","45","45","551a","CDI","O","C","ct_9",1714,"tr_1"
71407,"CJ","60","60","473b","CDI","O","C","ct_9",1780,"tr_6"
71432,"QB","17","17","563b","CDI","O","N","ct_7",1024,"tr_1"
71435,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1820,"tr_5"
71442,"NZ","63","63","684a","CDI","O","P","ct_9",1516,"tr_6"
71454,"GZ","75","92","373a","CDI","O","C","ct_9",1820,"tr_6"
71477,"RZ","35","35","424a","CDI","O","C",NA,808,NA
71478,"FZ","49","49","632j","CDI","O","C","ct_9",1641,"tr_3"
71487,"QB","29","29","526a","CDI","O","P","ct_8",967,"tr_4"
71488,"KZ","93","92","461d","CDI","O","C","ct_9",1820,"tr_6"
71516,"SZ","79","79","373d","CDI","O","C","ct_8",1820,"tr_3"
71525,"HZ","69","38","653a","CDI","O","C","ct_9",2020,"tr_3"
71529,"PZ","73","73","421b","CDI","O","C","ct_8",1213,"tr_2"
71543,"IZ","83","83","561d","TOA","O","C","ct_6",735,"tr_1"
71571,"OZ","77","75","451g","CDI","O","C",NA,303,NA
71575,"GZ","71","71","462b","CDI","O","C","ct_9",2003,"tr_1"
71584,"GZ","29","29","344d","CDI","O","P","ct_9",910,"tr_1"
71588,"MB","69","69","674a","CDI","O","P","ct_9",1086,"tr_4"
71599,"PZ","78","78","333a","CDI","O","C",NA,152,NA
71600,"GZ","92","92","344d","CDI","O","C","ct_9",1922,"tr_1"
71605,"MC","40","64","462d","CDI","O","C",NA,304,NA
71610,"QB","30","30","373d","CDI","O","C","ct_8",1057,"tr_3"
71617,"OZ","78","92","461d","CDI","O","C","ct_8",2044,"tr_6"
71619,"GZ","30","30","344d","CDI","O","C","ct_9",1909,"tr_0"
71630,"NZ","95","95","671a","CDI","O","C",NA,157,"tr_1"
71652,"FZ","34","34","653a","CDI","O","C","ct_9",1358,"tr_4"
71657,"OZ","17","17","451g","CDI","O","C","ct_2",1517,"tr_6"
71668,"JC","12","12","388c","CDI","O","C","ct_9",2028,"tr_4"
71676,"GZ","89","89","652a","CDI","O","C","ct_9",1794,"tr_6"
71693,"FZ","94","93","481b","CDI","O","C","ct_9",1743,"tr_3"
71695,"GZ","78","92","373c","CDI","O","C","ct_9",1792,"tr_2"
71707,"QA","65","65","525d","CDI","O","C","ct_9",2624,"tr_5"
71712,"SZ","18","18","441a","AUT","O","C","ct_8",1540,"tr_4"
71730,"HZ","33","33","477b","CDI","O","C","ct_9",2200,"tr_3"
71741,"GZ","71","71","641a","CDI","O","C","ct_9",1993,"tr_4"
71746,"CM","44","94","371a","CDI","O","N","ct_9",1820,"tr_1"
71769,"GZ","74","74","433d","CDI","O","P","ct_9",842,"tr_1"
71777,"QA","94","94","526b","CDI","O","P","ct_6",707,"tr_1"
71778,"OZ","19","19","434a","CDI","O","C","ct_8",1828,"tr_4"
71785,"PZ","51","10","333e","CDI","O","C","ct_1",1820,"tr_6"
71790,"CG","09","92","374c","CDI","O","C","ct_9",2066,"tr_5"
71801,"QB",NA,NA,"525c","AUT","X","P","ct_2",585,"tr_4"
71807,"SZ","27","76","435b","CDI","O","C",NA,126,NA
71819,"QB","17","17","525d","CDI","O","C","ct_9",1921,"tr_4"
71835,"LZ","13","13","461b","CDI","O","C","ct_5",1820,"tr_6"
71842,"KZ","59","59","388b","CDI","O","P","ct_9",1092,"tr_3"
71847,"OZ","68","68","333f","CDI","O","P","ct_2",656,"tr_1"
71851,"QA","21","21","526a","CDI","O","C","ct_9",1821,"tr_6"
71858,"GZ","93","75","552a","CDI","O","C","ct_9",1927,"tr_4"
71885,"CL","17","17","373b","CDI","O","C","ct_9",666,"tr_6"
71903,"QB","60","60","526a","CDI","O","C","ct_9",1117,"tr_1"
71940,"FZ","53","53","481b","CDI","O","C","ct_9",1820,"tr_3"
71960,"MA","14","14","312a","CDI","O","C","ct_9",1820,"tr_2"
71977,"QA","75","95","344a","CDI","O","C","ct_8",1103,"tr_4"
71984,"CE","07","07","625c","CDI","O","C","ct_9",1513,"tr_5"
71986,"QA","62","62","344a","CDI","O","C","ct_3",1820,"tr_6"
72001,"QB","62","62","563a","CDI","O","C",NA,158,NA
72021,"GZ","56","56","554f","CDI","O","P","ct_9",684,"tr_4"
72062,"IZ","89","89","561b","CDI","O","C","ct_6",1790,"tr_1"
72075,"PZ","59","62","422c","CDI","O","C","ct_1",1820,"tr_5"
72082,"CA","62","62","461b","CDI","O","C","ct_9",1729,"tr_3"
72096,"HZ","52","52","642a","CDI","O","C","ct_6",597,"tr_1"
72149,"MB","38","38","342g","CDI","O","C","ct_5",2048,"tr_6"
72156,"FZ","59","59","632f","CDI","O","C","ct_9",571,"tr_1"
72158,"PZ","17","17","342c","CDI","O","P","ct_8",1035,"tr_4"
72181,"QA",NA,NA,"526e","CDI","O","C","ct_9",507,"tr_1"
72188,"MB","13","91","342g","CDI","O","C","ct_5",2001,"tr_6"
72205,"CA","14","56","487b","CDI","O","C","ct_9",477,"tr_3"
72212,"HZ","91","51","389a","CDI","O","C","ct_9",455,"tr_3"
72246,"OZ","95","93","388b","CDI","O","C","ct_4",924,"tr_6"
72249,"NZ","77","95","534a","CDI","O","C","ct_9",1610,"tr_6"
72254,"HZ","89","89","451a","CDI","O","C","ct_9",1824,"tr_3"
72257,"FZ","56","56","632a","CDI","O","C","ct_6",1209,"tr_1"
72262,"QA","35","35","434f","CDI","O","C","ct_8",1057,"tr_4"
72274,"GZ","17","49","463e","CDI","O","C","ct_9",1492,"tr_6"
72275,"PZ","77","75","422a","CDI","O","C","ct_1",2131,"tr_5"
72278,"CK","08","08","384a","CDI","O","C","ct_9",1778,"tr_4"
72284,"GZ","17","17","684a","CDI","O","P","ct_9",2046,"tr_1"
72290,"FZ","83","04","463e","CDI","O","C","ct_9",1872,"tr_3"
72320,"TZ","30","30","563c","CDI","O","C",NA,697,NA
72334,"TZ","80","80","563c","CDI","O","C",NA,1021,NA
72366,"CE","92","92","385a","CDI","O","C","ct_9",1778,"tr_6"
72374,"CE","40","77","380a","CDI","O","C","ct_9",916,"tr_4"
72379,"KZ",NA,"92","376d","CDI","O","C","ct_9",60,"tr_6"
72397,"MA","13","75","481a","CDI","O","P","ct_9",408,"tr_3"
72403,"MA","41","36","543b","CDI","O","C","ct_9",1881,"tr_1"
72449,"GZ","88","88","551a","CDI","O","C","ct_9",1911,"tr_5"
72468,"GZ","76","76","461e","CDI","O","C","ct_9",1442,"tr_5"
72473,"QA","32","32","526e","CDI","O","C","ct_9",1963,"tr_2"
72482,"TZ","93","75","563c","CDI","O","N","ct_7",2638,"tr_1"
72490,"FZ","87","87","632g","CDI","O","C","ct_9",455,"tr_1"
72502,"NZ","64","64","526b","CDI","O","P","ct_9",1230,"tr_1"
72541,"PZ","69","69","423a","CDI","O","P","ct_9",641,"tr_1"
72564,"CF","92","92","374d","CDI","O","C","ct_9",1771,"tr_4"
72567,"PZ","69","69","525a","CDI","O","C","ct_8",2316,"tr_6"
72586,"MA","35","56","374d","CDI","O","C","ct_9",1382,"tr_1"
72590,"HZ","56","56","641a","CDI","O","C","ct_9",1829,"tr_2"
72596,"OZ","62","62","461f","CDI","O","P","ct_1",1456,"tr_4"
72606,"GZ","93","92","384a","CDI","O","C","ct_9",1820,"tr_6"
72608,"KZ","95","92","467c","CDI","O","C","ct_9",1792,"tr_2"
72665,"MA","71","71","372c","CDI","O","C","ct_9",152,"tr_2"
72668,"NZ","06","06","684a","CDI","O","C","ct_9",1904,"tr_2"
72682,"GZ","85","85","344d","CDI","O","P","ct_9",1068,"tr_1"
72692,"CL","41","41","479b","CDI","O","C","ct_9",1241,"tr_5"
72721,"CL","92","92","373a","CDI","O","C","ct_9",499,"tr_6"
72743,"OZ","30","49","524a","CDI","O","C","ct_1",1820,"tr_6"
72774,"GZ","69","69","554a","CDI","O","P",NA,363,NA
72776,"GZ","59","59","461d","CDI","O","C","ct_9",1834,"tr_4"
72781,"PZ","67","67","341a","CDI","O","P","ct_8",455,"tr_5"
72785,"QB","41","41","525d","CDI","O","P","ct_8",1323,"tr_3"
72797,"OZ","38","38","333f","AUT","O","C","ct_2",1819,"tr_6"
72808,"CI","29","29","672a","CDI","O","C","ct_9",1820,"tr_5"
72823,"SZ","93","95","546e","CDI","O","C","ct_8",1821,"tr_3"
72862,"NZ","89","75","534a","CDI","O","P","ct_9",612,"tr_1"
72864,"QA","69","69","526b","CDI","O","P","ct_6",1077,"tr_1"
72878,"QB","72","72","563b","CDI","O","P","ct_8",1941,"tr_3"
72882,"NZ","92","92","534a","CDI","O","C","ct_9",1540,"tr_6"
72903,"QB","13","13","344b","CDI","O","P","ct_9",1517,"tr_4"
72921,"IZ","56","56","561c","CDI","O","P","ct_6",549,"tr_1"
72937,"QA","33","33","525d","CDI","O","C","ct_9",1913,"tr_6"
72999,"CM","07","07","373d","CDI","O","C","ct_9",502,"tr_1"
73002,"CA","22","22","674b","CDI","O","C","ct_9",1701,"tr_4"
73005,"LZ","94","94","333f","CDI","O","C","ct_5",1877,"tr_5"
73009,"QB","35","35","563a","CDI","O","N","ct_7",2361,"tr_1"
73030,"KZ","93","75","374d","CDI","O","C","ct_9",1814,"tr_2"
73040,"NZ","34","34","461b","CDI","O","P",NA,281,"tr_1"
73052,"FZ","69","69","681a","CDI","O","C","ct_6",1742,"tr_1"
73058,"QB","64","64","525d","CDI","O","P","ct_8",877,"tr_3"
73077,"CH","70","70","487b","CDI","O","C","ct_9",1889,"tr_4"
73087,"PZ","38","38","354g","CDI","O","P","ct_8",813,"tr_1"
73107,"GZ","35","35","433d","CDI","O","C","ct_9",1845,"tr_1"
73127,"EZ","76","76","486e","CDI","O","C","ct_9",1777,"tr_5"
73130,"GZ","40","40","372c","CDI","O","C","ct_9",1820,"tr_6"
73133,"QB","83","83","525d","CDI","O","C","ct_8",1821,"tr_3"
73165,"GZ","34","93","374c","CDI","O","C","ct_9",1631,"tr_6"
73169,"JA","86","86","353a","CDI","O","C","ct_9",1785,"tr_3"
73183,"SZ","13","13","435a","CDI","O","C","ct_8",1820,"tr_2"
73209,"DZ","76","76","372c","CDI","O","C","ct_9",1820,"tr_5"
73238,"PZ","50","50","525a","CDI","O","P","ct_8",1245,"tr_2"
73248,"CA","62","62","628a","CDI","O","C","ct_9",1692,"tr_3"
73261,"QB","89","89","451h","CDI","O","P","ct_3",1204,"tr_5"
73270,"GZ","13","13","636a","CDI","O","C","ct_9",1281,"tr_6"
73275,"QA","91","75","526a","CDI","O","C","ct_8",1840,"tr_6"
73278,"QB","30","30","461f","CDI","O","P","ct_8",1190,"tr_3"
73287,"JA","75","75","523b","CDI","O","C","ct_1",1820,"tr_6"
