primary_key,working_hours,job_dep,job_desc,Employee_count,EMPLOYER_TYPE,JOB_CATEGORY,Remuneration,Type_of_contract,eco_sect,Work_condition
86149,1821,"85","376c","tr_2","ct_9","O",33831,"CDI","KZ","C"
86151,1638,"85","631a","tr_5","ct_9","A",10825,"APP","NZ","C"
86154,1803,"85","462e","tr_2","ct_9","O",22054,"CDI","GZ","C"
86155,950,"85","525a","tr_2","ct_8","O",6364,"CDI","IZ","P"
86156,461,"85","554e","tr_2","ct_9","O",4125,"CDI","GZ","P"
86160,1726,"85","621e","tr_1","ct_9","O",16229,"CDI","FZ","C"
86162,1137,"85","563c",NA,NA,"O",14262,"CDD","TZ","C"
86164,1890,"85","641a","tr_2","ct_9","O",25041,"CDI","EZ","C"
86173,1631,"85","691c","tr_4","ct_8","O",15082,"CDI","NZ","C"
86183,1820,"85","475a","tr_1","ct_9","O",26291,"CDI","MC","C"
86185,1207,"85","468b","tr_1","ct_9","O",11966,"TOA","IZ","C"
86191,1436,"85","434d","tr_3","ct_8","O",21349,"CDI","QB","P"
86194,1858,"85","563a","tr_1","ct_7","O",5610,"CDI","QB","N"
86195,1205,"49","554a","tr_5","ct_9","O",15113,"CDI","GZ","P"
86200,357,"85","684a",NA,NA,"O",3868,"CDI","MC","C"
86205,1911,"85","643a","tr_6","ct_9","O",17163,"CDI","GZ","C"
86209,1522,"85","552a","tr_5","ct_9","O",21098,"TOA","GZ","C"
86210,1648,"85","386c","tr_5","ct_9","O",25244,"CDI","CL","C"
86222,1100,"85","525b","tr_4","ct_8","O",8238,"CDI","PZ","P"
86224,1646,"85","625c","tr_3","ct_9","O",14209,"CDI","CL","C"
86230,1264,"85","543b","tr_1","ct_9","O",16146,"CDI","MA","C"
86234,1327,"44","681a","tr_4","ct_9","O",10021,"CDI","FZ","C"
86237,488,"85","676a","tr_0","ct_9","O",5045,"CDD","CC","C"
86243,1208,"85","525b","tr_5","ct_8","O",10965,"CDI","PZ","P"
86246,760,"85","554a","tr_0","ct_6","O",6469,"TOA","IZ","C"
86251,1466,"85","676a","tr_2","ct_9","O",12936,"CDD","NZ","C"
86253,1504,"49","554e","tr_1","ct_9","O",16847,"CDI","GZ","C"
86254,1381,"44","525d","tr_4","ct_8","O",16858,"CDI","QB","P"
86263,855,"85","621f","tr_4","ct_2","O",7721,"AUT","QB","P"
86270,1804,"85","462e","tr_6","ct_9","O",22224,"CDI","CL","C"
86274,1354,"85","671c","tr_4","ct_9","O",19496,"CDI","FZ","C"
86282,1820,"85","467a","tr_1","ct_9","O",31417,"CDI","KZ","C"
86289,1701,"85","625f","tr_5","ct_9","O",23482,"CDI","CA","C"
86292,1760,"85","543b","tr_6","ct_9","O",19176,"CDI","CH","C"
86294,1804,"44","525d","tr_4","ct_8","O",22662,"CDI","QB","C"
86299,1799,"85","676e","tr_5","ct_8","O",9684,"AUT","QB","C"
86302,1686,"85","477c","tr_3","ct_9","O",35896,"CDI","CM","C"
86305,1715,"35","463d","tr_5","ct_9","O",46856,"CDI","GZ","C"
86309,1628,"85","422e","tr_4","ct_8","O",21814,"CDI","SZ","C"
86312,1380,"85","641a","tr_1","ct_9","O",15540,"TTP","NZ","C"
86333,1473,"85","632a","tr_1","ct_9","O",11834,"CDD","FZ","C"
86334,2200,"49","641a","tr_5","ct_9","O",25242,"CDI","HZ","C"
86336,1722,"79","633a","tr_3","ct_9","O",22146,"CDI","FZ","C"
86349,1365,"85","542a","tr_3","ct_9","O",25685,"CDI","QA","C"
86350,1393,"85","676e","tr_3","ct_9","O",13401,"CDI","CA","C"
86351,1479,"85","632d","tr_1","ct_6","A",11479,"APP","FZ","C"
86353,1208,"85","621f","tr_5","ct_2","O",12567,"AUT","OZ","P"
86354,1869,"85","545d","tr_6","ct_8","O",22010,"CDI","OZ","C"
86368,1761,"85","423b","tr_3","ct_9","O",23136,"CDI","PZ","C"
86373,1820,"85","372f","tr_1","ct_8","O",35286,"CDI","JC","C"
86374,1737,"85","632g","tr_2","ct_9","O",22053,"CDI","FZ","C"
86378,1799,"44","543b","tr_3","ct_8","O",22666,"CDD","QB","C"
86386,1758,"85","632a","tr_3","ct_9","O",25506,"CDI","FZ","C"
86389,1820,"85","451a","tr_5","ct_9","O",18775,"CDI","HZ","C"
86396,1274,"35","543f","tr_5","ct_9","X",11152,"AUT","MA","C"
86402,1452,"85","653a","tr_1","ct_9","O",15147,"CDI","GZ","C"
86403,1354,"85","465a","tr_1","ct_9","O",18374,"CDI","GZ","C"
86414,1578,"85","543b","tr_2","ct_9","O",11225,"CDI","KZ","C"
86422,1323,"85","676e","tr_1","ct_9","O",11014,"TTP","NZ","C"
86430,1750,"85","633a","tr_2","ct_9","O",20771,"CDI","FZ","C"
86445,1689,"85","675c","tr_6","ct_9","O",21704,"CDI","CL","C"
86454,1843,"85","487a","tr_4","ct_9","O",27008,"CDI","CH","C"
86455,929,"85","676a","tr_1","ct_9","O",9604,"TTP","NZ","C"
86468,1221,"44","531a","tr_4","ct_1","O",13087,"AUT","OZ","C"
86474,3000,"85","563a","tr_1","ct_7","O",12443,"CDI","QB","N"
86479,1820,"85","525d","tr_6","ct_3","O",35187,"AUT","QA","C"
86487,1767,"85","653a","tr_1","ct_9","O",15777,"CDI","GZ","C"
86490,2028,"85","681b","tr_2","ct_9","O",22237,"CDI","FZ","C"
86492,1481,"85","628g","tr_3","ct_9","O",13591,"CDI","CM","C"
86495,1552,"69","621c","tr_5","ct_9","O",20099,"CDI","FZ","N"
86506,1185,"85","483a","tr_3","ct_9","O",17528,"CDI","CK","C"
86512,1161,"85","525b","tr_3","ct_8","O",8777,"CDI","PZ","P"
86514,1113,"85","526c","tr_5","ct_2","O",10052,"CDD","OZ","P"
86530,852,"85","561c","tr_2","ct_9","A",7080,"APP","IZ","C"
86536,1819,"85","632k","tr_6","ct_3","O",20171,"AUT","QA","C"
86541,1732,"85","344a","tr_4","ct_8","O",36596,"CDD","QA","C"
86542,2020,"85","526e","tr_1","ct_9","O",18749,"CDI","QA","P"
86552,1750,"85","676e","tr_5","ct_8","O",8141,"AUT","QB","C"
86553,139,"85","685a","tr_4","ct_8","X",1021,"AUT","QB","P"
86562,885,"85","637d","tr_0","ct_6","O",8115,"CDD","SZ","P"
86563,1820,"85","625g","tr_4","ct_9","O",19044,"CDI","CA","C"
86568,1865,"85","676c","tr_4","ct_9","O",22996,"CDI","CH","C"
86575,2049,"85","477b","tr_2","ct_9","O",24386,"CDI","MA","C"
86586,1027,"44","561b","tr_2","ct_9","O",13191,"CDI","IZ","C"
86588,461,"85","641a","tr_1","ct_9","O",6203,"CDI","GZ","C"
86597,1517,"85","674b","tr_5","ct_9","O",15392,"CDD","CA","C"
86600,1791,"85","691c","tr_2","ct_9","A",10965,"APP","NZ","C"
86602,1807,"85","372e","tr_3","ct_9","O",34433,"CDI","KZ","C"
86608,1741,"85","563c","tr_1","ct_7","O",17897,"CDI","TZ","N"
86612,1476,"85","431d","tr_5","ct_9","O",23770,"CDI","QA","C"
86624,1700,"85","676c","tr_6","ct_9","O",22552,"CDI","CA","C"
86629,316,"85","676a","tr_5","ct_9","O",3993,"TOA","HZ","C"
86630,1820,"85","341a","tr_5","ct_8","O",37830,"CDI","PZ","C"
86632,1879,"49","473b","tr_5","ct_9","O",27204,"CDI","CJ","C"
86637,1771,"85","387c","tr_5","ct_9","O",39893,"CDI","CA","C"
86641,595,"44","684a","tr_3","ct_9","O",5343,"CDI","NZ","P"
86644,414,"85","554a","tr_1","ct_9","O",3459,"CDD","GZ","P"
86646,1560,"85","526a","tr_4","ct_8","O",19904,"CDI","QB","P"
86653,1822,"85","623d","tr_4","ct_9","O",18284,"CDI","CH","C"
86656,285,"85","552a","tr_3","ct_9","O",3069,"CDD","GZ","P"
86657,1857,"85","434c","tr_2","ct_8","O",23105,"CDI","QB","P"
86659,1403,"85","554a","tr_2","ct_9","O",13315,"CDD","GZ","C"
86660,1239,"85","563b","tr_3","ct_8","O",11896,"CDI","QB","P"
86670,1820,"85","341a","tr_4","ct_8","O",26790,"CDI","PZ","C"
86676,1421,"49","562b","tr_1","ct_9","O",16895,"CDI","SZ","C"
86680,2071,"85","431f","tr_3","ct_8","O",34537,"CDI","QB","C"
86682,1505,"85","484a","tr_5","ct_9","X",26802,"CDI","MB","C"
86685,2028,"85","485b","tr_1","ct_9","O",22219,"CDI","CB","C"
86692,1645,"85","472c","tr_4","ct_9","O",25953,"CDI","FZ","C"
86700,1425,"85","434d","tr_5","ct_8","O",17590,"CDI","QB","P"
86703,1784,"85","476b","tr_5","ct_9","O",22106,"CDI","CL","C"
86706,192,"85","676c","tr_3","ct_9","O",1544,"CDI","GZ","C"
86708,1885,"85","674a","tr_0","ct_9","O",20933,"CDI","CG","C"
86711,1820,"85","467a","tr_1","ct_9","O",34949,"CDI","KZ","C"
86713,1820,"85","422d","tr_5","ct_8","O",22549,"CDI","PZ","C"
86720,1822,"85","643a","tr_5","ct_9","O",19745,"CDI","HZ","C"
86722,128,"85","674c","tr_1",NA,"O",1321,"CDI","NZ","C"
86728,1890,"44","376c","tr_6","ct_9","O",46143,"CDI","KZ","C"
86739,1708,"85","672a","tr_4","ct_9","A",11533,"APP","CK","C"
86748,2028,"36","532a","tr_6","ct_1","O",25918,"AUT","OZ","C"
86751,1787,"85","625g","tr_5","ct_9","O",16550,"CDI","CA","C"
86757,1820,"85","434d","tr_3","ct_8","O",22035,"CDD","SZ","P"
86760,1380,"85","461f","tr_1","ct_9","O",20034,"CDI","LZ","C"
86761,1778,"85","462e","tr_1","ct_8","O",23617,"CDI","KZ","C"
86762,1104,"85","641b","tr_3","ct_9","O",10300,"CDI","HZ","P"
86763,135,"85","561c","tr_1","ct_9","O",1498,"TOA","IZ","P"
86766,691,"85","561e","tr_1","ct_9","O",8676,"CDI","IZ","C"
86767,1064,"86","554g","tr_5","ct_9","O",40955,"AUT","JB","P"
86776,1820,"86","526d","tr_5","ct_8","O",19700,"CDI","QB","C"
86780,1854,"86","554a","tr_3","ct_9","O",26125,"CDI","GZ","C"
86781,1040,"86","543b","tr_1","ct_6","O",8680,"CDI","GZ","P"
86788,1456,"86","461d","tr_5","ct_8","O",27486,"CDI","MA","P"
86791,1814,"86","466a","tr_2","ct_9","O",27737,"CDI","HZ","C"
86794,739,"86","524c","tr_5","ct_2","O",7514,"CDD","OZ","C"
86797,2040,"86","545d","tr_6","ct_8","O",18097,"CDI","OZ","C"
86804,1049,"81","632k","tr_1","ct_9","O",13709,"TTP","NZ","C"
86810,1159,"86","525d","tr_6","ct_3","O",11038,"CDD","QA","C"
86819,843,"86","563b","tr_3","ct_8","O",8199,"CDI","QB","P"
86820,1820,"86","431e","tr_6","ct_3","O",26313,"CDI","QA","C"
86822,1737,"86","484a","tr_4","ct_9","O",26029,"CDI","CG","C"
86843,1779,"60","534a","tr_6","ct_9","O",17982,"CDI","NZ","C"
86844,546,"86","545c","tr_1","ct_9","A",2792,"APP","KZ","C"
86848,1434,"86","465a","tr_3","ct_8","O",22190,"CDI","RZ","C"
86851,1919,"86","628b","tr_3","ct_9","O",26909,"CDI","CH","C"
86853,1830,"86","561d","tr_1","ct_9","O",17218,"CDI","IZ","C"
86869,1820,"78","374d","tr_5","ct_9","O",59516,"CDI","GZ","C"
86879,1820,"86","526a","tr_4","ct_8","O",19229,"CDI","QA","C"
86883,855,"86","526a","tr_4","ct_8","O",5262,"CDI","QB","P"
86891,605,"41","621b","tr_2","ct_9","A",5027,"APP","GZ","C"
86896,1919,"86","422b","tr_6","ct_8","O",29055,"CDI","PZ","C"
86898,1281,"86","543e","tr_3","ct_8","O",18112,"CDI","NZ","P"
86901,1010,"86","526e","tr_1","ct_9","O",11416,"CDI","HZ","P"
86911,1732,"86","475a","tr_3","ct_9","O",14329,"CDI","MC","C"
86918,1646,"93","374d","tr_1","ct_9","O",47304,"CDI","EZ","C"
86927,140,"86","434b","tr_4","ct_8","X",554,"AUT","QB","C"
86929,137,"86","524c",NA,NA,"O",1361,"CDI","OZ","C"
86947,1815,"86","451a","tr_5","ct_9","O",19246,"CDI","HZ","C"
86962,1799,"86","526a","tr_4","ct_8","O",16720,"CDI","QB","C"
86965,1553,"86","683a","tr_0","ct_9","A",6038,"APP","GZ","C"
86970,137,"86","554a",NA,NA,"O",1137,"CDI","GZ","C"
86987,1822,"86","526a","tr_0","ct_9","O",24095,"CDI","QA","C"
86988,1066,"86","563b","tr_4","ct_2","O",11062,"AUT","QB","P"
86990,1235,"86","525d","tr_4","ct_8","O",11796,"CDI","QB","C"
86993,1463,"86","463e","tr_1","ct_9","O",16648,"CDI","LZ","C"
87002,1695,"86","634b","tr_2","ct_9","O",20033,"CDI","FZ","C"
87004,1820,"86","333f","tr_6","ct_2","O",53064,"CDI","OZ","C"
87021,1354,"86","344d","tr_1","ct_6","O",28219,"CDI","GZ","P"
87023,1827,"86","683a","tr_2","ct_9","A",12832,"APP","CA","C"
87034,1820,"86","525d","tr_4","ct_8","O",14485,"CDI","QB","C"
87035,1412,"28","632d","tr_6","ct_9","O",17280,"CDI","CG","C"
87037,455,"86","524b","tr_5","ct_1","O",3599,"TOA","OZ","C"
87048,1030,"86","563c","tr_3","ct_8","O",10590,"CDD","QB","P"
87049,1882,"86","525d","tr_5","ct_9","O",19014,"CDI","QA","C"
87052,1217,"86","563c","tr_3","ct_9","O",11047,"CDI","NZ","P"
87063,1740,"86","461f","tr_5","ct_9","O",29826,"CDI","HZ","C"
87068,1677,"86","554a","tr_1","ct_9","O",14355,"CDI","CA","C"
87070,1026,"86","551a","tr_6","ct_9","O",11712,"CDD","GZ","P"
87072,1820,"86","543g","tr_1","ct_6","O",21103,"CDI","FZ","C"
87088,1236,"86","624b","tr_6","ct_9","O",22892,"CDI","CM","P"
87092,2115,"45","534a","tr_6","ct_9","O",22020,"CDI","NZ","C"
87094,703,"86","681b","tr_1","ct_9","O",7933,"TTP","NZ","C"
87095,1820,"86","543b","tr_5","ct_5","O",15669,"CDI","LZ","C"
87099,1456,"86","541b","tr_4","ct_1","O",20726,"CDI","OZ","P"
87101,1790,"86","525d","tr_5","ct_8","O",17036,"CDI","QB","C"
87102,1257,"86","534a","tr_4","ct_9","O",14106,"CDI","RZ","C"
87105,1278,"86","478c","tr_6","ct_9","O",46628,"CDI","CH","C"
87109,1819,"86","526a","tr_6","ct_3","O",20300,"CDI","QA","C"
87111,889,"86","676a","tr_1","ct_9","O",10818,"TTP","NZ","C"
87126,1820,"86","674b","tr_5","ct_9","O",18830,"CDI","CA","C"
87137,1873,"86","623g","tr_4","ct_9","O",21787,"CDI","CH","C"
87138,1721,"86","625c","tr_5","ct_9","O",19431,"CDI","CG","C"
87145,195,"86","563a",NA,NA,"O",904,"CDD","QB","N"
87161,2005,"86","477c","tr_6","ct_9","O",47751,"CDI","DZ","C"
87162,1095,"86","634b","tr_1","ct_9","O",11558,"CDI","CH","C"
87182,1820,"86","434f","tr_3","ct_8","O",19861,"CDI","QB","C"
87190,1618,"36","532a","tr_6","ct_1","O",10419,"AUT","OZ","P"
87197,1121,"86","626b","tr_6","ct_9","O",8921,"CDI","CH","C"
87230,1836,"86","632k","tr_6","ct_3","O",19174,"CDI","QA","C"
87231,152,"86","561c","tr_1","ct_9","A",397,"APP","IZ","C"
87236,1819,"86","563b","tr_4","ct_2","O",20349,"AUT","QB","C"
87238,2115,"45","534a","tr_6","ct_9","O",23951,"CDI","NZ","C"
87240,1822,"86","526a","tr_0","ct_9","O",25121,"CDI","QA","C"
87244,1809,"86","525d","tr_6","ct_3","O",16207,"CDI","QA","C"
87247,1820,"86","465b","tr_1","ct_9","O",46393,"CDI","FZ","C"
87258,1704,"86","435b","tr_3","ct_8","O",16023,"CDI","NZ","P"
87268,1202,"86","526e","tr_3","ct_9","O",13671,"CDI","QA","C"
87288,2019,"86","563a","tr_1","ct_7","O",6624,"CDI","QB","N"
87294,1820,"86","525d","tr_6","ct_3","O",21380,"AUT","QA","C"
87295,1787,"86","628a","tr_6","ct_9","O",21672,"CDI","CA","C"
87299,679,"86","623e","tr_1","ct_9","O",7233,"TTP","NZ","C"
87304,1542,"86","641a","tr_4","ct_9","O",23263,"CDI","EZ","C"
87307,1672,"86","545d","tr_3","ct_4","O",20163,"CDI","OZ","P"
87316,1822,"86","526a","tr_0","ct_9","O",24650,"CDI","QA","C"
87317,1456,"86","431f","tr_6","ct_3","O",20546,"AUT","QA","P"
87323,1588,"86","543g","tr_6","ct_9","O",25155,"CDI","CM","C"
87326,1621,"86","563b","tr_3","ct_8","O",14262,"CDI","QB","P"
87328,1445,"86","481a","tr_1","ct_9","O",27428,"CDI","FZ","P"
87332,1631,"86","435b","tr_3","ct_8","O",15017,"CDI","SZ","C"
87336,1639,"86","543f","tr_2","ct_9","O",24394,"CDI","GZ","C"
87346,1833,"86","653a","tr_5","ct_9","O",21615,"CDI","HZ","C"
87356,2748,"86","383b","tr_6","ct_9","O",62417,"CDI","CI","C"
87372,1434,"86","374a","tr_0","ct_9","O",16073,"CDI","GZ","C"
87382,1554,"86","381b","tr_4","ct_4","O",31432,"CDI","SZ","C"
87394,1478,"86","674c","tr_6","ct_9","O",19642,"CDI","CA","C"
87398,1456,"86","431f","tr_6","ct_3","O",29507,"AUT","QA","P"
87404,2048,"86","461d","tr_5","ct_8","O",26411,"CDI","OZ","C"
87421,1693,"86","628b","tr_3","ct_9","O",19837,"CDI","FZ","C"
87425,726,"86","561c","tr_1","ct_9","O",7643,"CDI","RZ","P"
87435,148,"86","552a","tr_3","ct_9","O",1835,"CDI","GZ","P"
87443,1820,"86","479b","tr_4","ct_9","O",27561,"CDI","FZ","C"
87444,1991,"86","466c","tr_5","ct_9","O",25751,"CDI","HZ","C"
87447,1820,"86","526d","tr_5","ct_8","O",18772,"CDI","QB","C"
87456,1776,"86","477a","tr_6","ct_9","O",24925,"CDI","CI","P"
87471,1041,"86","543b","tr_1","ct_6","O",8021,"CDI","MA","P"
87474,718,"86","526d","tr_3","ct_9","O",7990,"CDI","QB","C"
87477,626,"86","563c",NA,NA,"O",5124,"CDI","TZ","C"
87484,1456,"87","534a","tr_3","ct_9","O",21916,"CDI","HZ","P"
87491,1813,"87","628g","tr_6","ct_9","O",29359,"CDI","CJ","C"
87496,2008,"87","551a","tr_2","ct_9","O",20164,"CDI","GZ","C"
87502,1216,"87","486b","tr_4","ct_9","O",29874,"CDI","CH","C"
87505,1616,"87","463e","tr_4","ct_9","O",30036,"CDI","GZ","C"
87510,1735,"87","627f","tr_3","ct_9","O",12899,"CDI","CC","C"
87514,1820,"87","433d","tr_1","ct_9","O",22692,"CDI","GZ","C"
87518,502,"87","468a","tr_2","ct_9","O",7756,"CDI","IZ","C"
87519,1826,"87","431f","tr_6","ct_3","O",22861,"CDI","QA","C"
87521,1377,"87","634c","tr_1","ct_9","O",13178,"CDI","GZ","C"
87522,152,"87","542a",NA,NA,"O",2960,"CDI","KZ","C"
87541,1820,"87","526c","tr_6","ct_3","O",20716,"CDI","QA","C"
87548,1820,"87","376d","tr_5","ct_9","O",49888,"CDI","KZ","C"
87553,2116,"87","641a","tr_3","ct_9","O",23824,"CDI","HZ","C"
87554,2074,"87","641a","tr_5","ct_9","O",25307,"CDI","HZ","C"
87572,1501,"87","552a","tr_3","ct_9","O",17813,"CDI","GZ","C"
87578,138,"40","684a","tr_2","ct_9","O",1821,"CDI","GZ","P"
87593,1764,"87","627f","tr_1","ct_9","O",17005,"CDI","CC","C"
87595,657,"87","628g","tr_4","ct_9","O",8166,"CDI","CL","C"
87609,765,"87","684a","tr_3","ct_9","O",6470,"CDI","NZ","P"
87618,1840,"87","372d","tr_4","ct_8","O",30292,"CDI","PZ","C"
87620,1824,"87","433d","tr_1","ct_9","O",26735,"CDI","GZ","C"
87624,1125,"87","526d","tr_4","ct_9","O",14252,"CDI","QB","C"
87631,1678,"87","554f","tr_1","ct_9","O",22778,"CDI","GZ","C"
87636,1560,"87","434g","tr_1","ct_8","O",15137,"CDI","QB","C"
87637,1820,"87","526d","tr_6","ct_3","O",24729,"AUT","QA","C"
87641,1820,"87","434d","tr_6","ct_2","O",29098,"AUT","OZ","C"
87646,1602,"87","641a","tr_4","ct_9","O",14709,"CDI","EZ","C"
87654,1846,"87","627c","tr_4","ct_9","O",23798,"CDI","CB","C"
87667,2028,"87","471b","tr_1","ct_9","O",47303,"CDI","GZ","C"
87679,1569,"87","553b","tr_4","ct_9","O",11908,"CDI","GZ","C"
87693,124,"87","681b",NA,NA,"A",791,"APP","FZ","N"
87698,1398,"87","681b","tr_0","ct_9","O",14965,"CDI","FZ","C"
87728,1820,"87","461d","tr_5","ct_9","O",32877,"CDI","FZ","C"
87731,668,"87","526a","tr_5","ct_9","O",15307,"CDI","QA","C"
87735,1611,"87","653a","tr_0","ct_9","O",14005,"CDI","GZ","C"
87742,1049,"87","525b",NA,NA,"O",8724,"CDI","OZ","C"
87745,1824,"87","564a","tr_1","ct_8","O",18799,"CDI","NZ","P"
87755,1852,"87","372d","tr_4","ct_8","O",26656,"CDI","PZ","C"
87757,1905,"87","643a","tr_2","ct_9","O",22104,"CDI","GZ","C"
87773,1484,"86","525d","tr_4","ct_9","O",19044,"CDI","QB","P"
87791,1772,"87","525d","tr_6","ct_9","O",21430,"CDI","QA","C"
87801,1820,"87","683a","tr_1","ct_6","A",8881,"APP","CA","C"
87806,1068,"87","422b","tr_4","ct_8","O",14219,"CDI","PZ","P"
87807,1820,"87","372c","tr_5","ct_9","O",37334,"CDI","FZ","C"
87810,1820,"87","467a","tr_6","ct_9","O",34063,"CDI","KZ","C"
87812,1147,"87","674c","tr_1","ct_9","O",10996,"TTP","NZ","C"
87815,1591,"87","525d","tr_6","ct_9","O",19948,"CDI","QA","C"
87831,1727,"87","554c","tr_1","ct_9","O",16213,"CDD","GZ","C"
87833,1588,"87","543f","tr_2","ct_9","O",25021,"CDI","CL","C"
87838,1503,"87","551a","tr_4","ct_9","O",14941,"CDI","GZ","P"
87841,1336,"87","628b","tr_4","ct_9","O",15486,"CDI","FZ","C"
87861,1242,"87","561b","tr_1","ct_9","O",12931,"CDI","IZ","C"
87872,366,"17","681b","tr_1","ct_9","O",5259,"CDI","FZ","C"
87880,1826,"87","467b","tr_5","ct_9","O",45905,"CDI","KZ","C"
87884,1027,"93","389b","tr_6","ct_9","O",44713,"CDI","HZ","C"
87885,1113,"87","561d","tr_3","ct_9","O",13352,"CDI","IZ","P"
87893,1820,"87","333c","tr_6","ct_9","O",51806,"CDI","HZ","C"
87894,920,"87","676c","tr_6","ct_9","O",13570,"CDI","CC","P"
87895,1888,"87","526a","tr_3","ct_8","O",23555,"CDI","QA","C"
87899,421,"87","433d","tr_1","ct_6","O",7544,"CDI","GZ","P"
87905,1662,"87","526b","tr_0","ct_6","O",25502,"CDI","QA","C"
87910,1819,"87","451h","tr_5","ct_4","O",22718,"CDI","OZ","C"
87919,1820,"92","372a","tr_6","ct_9","O",51911,"CDI","KZ","C"
87951,321,"87","561d","tr_3","ct_9","O",3350,"CDI","IZ","C"
87956,1339,"87","561d","tr_1","ct_9","O",13780,"CDI","IZ","C"
87964,1534,"87","542a","tr_1","ct_6","O",15023,"CDI","QA","P"
87971,1820,"87","523c","tr_6","ct_2","O",26150,"CDI","OZ","C"
87978,1820,"87","461c","tr_2","ct_9","O",22503,"CDI","FZ","C"
87984,1704,"87","431f","tr_4","ct_8","O",20441,"CDI","QB","C"
87989,1806,"16","374a","tr_6","ct_9","O",65926,"CDI","HZ","C"
87990,1820,"87","525d","tr_4","ct_3","O",18883,"CDI","QB","C"
87995,1965,"87","627f","tr_1","ct_9","O",18466,"CDI","CC","C"
88008,833,"87","562b","tr_1","ct_9","A",3853,"APP","SZ","C"
88018,1638,"87","523b","tr_2","ct_1","O",16382,"AUT","IZ","P"
88025,1965,"87","534a","tr_3","ct_9","O",18636,"CDD","NZ","C"
88032,744,"87","671c","tr_1","ct_9","O",7409,"TTP","NZ","C"
88037,321,"87","561d","tr_3","ct_9","O",3790,"CDI","IZ","C"
88050,1483,"87","627c","tr_5","ct_9","O",17689,"CDI","CB","C"
88056,1837,"87","551a","tr_2","ct_9","O",18511,"CDI","GZ","C"
88068,1719,"88","487a","tr_1","ct_9","O",22677,"CDI","GZ","C"
88079,607,"88","526c","tr_3","ct_8","O",9352,"CDI","QB","P"
88103,455,"88","524c","tr_5","ct_2","X",3505,"AUT","OZ","C"
88104,1820,"70","434d","tr_3","ct_8","O",26548,"CDI","QB","C"
88105,315,"88","524c",NA,NA,"O",3312,"CDI","QB","C"
88114,1783,"88","543b","tr_3","ct_9","O",30991,"CDI","MA","C"
88123,1922,"88","474a","tr_1","ct_9","O",24642,"CDI","CH","C"
88126,545,"25","561d","tr_1","ct_9","O",4556,"CDD","IZ","C"
88130,254,"88","435b","tr_3","ct_8","O",2977,"CDD","QB","P"
88132,1820,"88","431e","tr_6","ct_9","O",28659,"CDI","QA","C"
88134,1606,"92","462e","tr_2","ct_9","O",37795,"CDI","GZ","C"
88137,1777,"88","383c","tr_1","ct_9","O",33116,"CDI","FZ","C"
88140,1766,"88","625c","tr_4","ct_9","O",26882,"CDI","EZ","C"
88146,1281,"88","684a","tr_3","ct_9","O",10626,"CDI","NZ","P"
88148,1684,"88","473a","tr_4","ct_9","O",19015,"CDI","CJ","C"
88150,724,"88","561d","tr_2","ct_9","O",6284,"CDI","IZ","P"
88155,2200,"70","673a","tr_3","ct_9","O",23320,"CDI","CH","P"
88156,1820,"54","526a","tr_6","ct_2","O",16449,"CDD","QB","C"
88160,351,"88","626c","tr_6","ct_9","O",13250,"CDI","CC","C"
88169,1820,"54","526d","tr_6","ct_8","O",17881,"CDI","QA","C"
88174,1661,"88","674a","tr_5","ct_9","O",25616,"CDI","CG","C"
88194,1992,"88","421b","tr_2","ct_8","O",29379,"CDI","PZ","C"
88195,1820,"88","526a","tr_3","ct_3","O",20779,"CDI","QB","C"
88203,757,"88","554f","tr_1","ct_9","O",6315,"CDD","GZ","P"
88212,1820,"88","542a","tr_1","ct_9","O",23075,"CDI","NZ","C"
88213,182,"68","526a","tr_4","ct_8","O",2225,"CDI","QB","C"
88214,1505,"88","474c","tr_6","ct_9","O",23483,"CDI","CK","C"
88224,1912,"54","478a","tr_2","ct_9","O",30442,"CDI","JC","C"
88228,1876,"88","628g","tr_3","ct_9","O",25255,"CDI","CH","C"
88239,1129,"88","562b","tr_1","ct_6","O",11719,"CDI","SZ","P"
88240,704,"88","676c","tr_1","ct_9","O",8939,"TTP","NZ","N"
88241,1839,"88","674c","tr_6","ct_9","O",25482,"CDI","CA","C"
88243,1680,"88","477a","tr_6","ct_9","O",37981,"CDI","CK","C"
88251,1911,"88","543g","tr_4","ct_9","O",18472,"CDI","GZ","C"
88257,1447,"88","435a","tr_2","ct_8","O",23160,"CDI","QB","C"
88260,1753,"88","632f","tr_1","ct_9","O",25316,"CDI","FZ","C"
88264,228,"88","623f","tr_6","ct_9","O",2047,"CDI","CG","C"
88272,3000,"88","543f","tr_1","ct_9","O",37826,"CDI","GZ","P"
88275,1756,"88","526e","tr_1","ct_9","O",19837,"CDI","QA","C"
88282,1560,"88","542a","tr_1","ct_9","O",17324,"CDI","GZ","P"
88283,1865,"88","461d","tr_3","ct_9","O",26409,"CDI","MA","C"
88286,1796,"88","477a","tr_4","ct_9","O",30755,"CDI","CA","C"
88287,1325,"88","526c","tr_6","ct_9","O",15571,"CDI","QA","C"
88290,1820,"88","422b","tr_5","ct_1","O",40383,"AUT","PZ","C"
88298,125,"88","673c",NA,NA,"O",1343,"CDI","CH","C"
88299,939,"88","423b","tr_1","ct_9","O",11734,"CDI","PZ","P"
88317,1606,"92","462e","tr_2","ct_9","O",37345,"CDI","GZ","C"
