primary_key,LAST_OCCUPATION_42,LAST_EMP_TYPE,retirement_age
86182,"csp_6_5","cond16",54
86190,"csp_4_6","cond16",65
86197,"csp_4_3","cond21",61
86212,"csp_5_6","cond16",60
86221,"csp_5_4","cond16",60
86229,"csp_5_2","cond16",57
86231,"csp_2_3","cond22",60
86233,"csp_6_3","cond16",67
86235,"csp_5_5","cond16",65
86236,"csp_5_3","cond16",56
86239,"csp_4_3","cond16",59
86252,"csp_4_3","cond15",60
86278,"csp_6_7","cond16",60
86293,"csp_3_1","cond21",56
86298,"csp_1_1","cond21",60
86307,"csp_3_7","cond16",60
86308,"csp_4_6","cond16",60
86311,"csp_6_2","cond16",60
86316,"csp_6_3","cond16",58
86318,"csp_5_2","cond16",60
86319,"csp_6_7","cond16",60
86320,"csp_5_4","cond15",59
86325,"csp_5_2","cond16",60
86327,"csp_6_5","cond16",60
86329,"csp_5_4","cond16",62
86330,"csp_2_1","cond21",60
86337,"csp_6_7","cond16",60
86342,"csp_6_8","cond16",61
86343,"csp_6_9","cond16",56
86344,"csp_2_1","cond21",59
86346,"csp_4_8","cond16",60
86356,"csp_4_6","cond16",60
86357,"csp_5_3","cond16",54
86358,"csp_6_3","cond16",59
86363,"csp_2_1","cond22",60
86366,"csp_2_2","cond21",60
86379,"csp_5_4","cond16",62
86382,"csp_5_2","cond16",61
86384,"csp_6_4","cond16",65
86388,"csp_6_2","cond12",60
86391,"csp_6_5","cond12",57
86394,"csp_5_5","cond16",65
86395,"csp_6_4","cond16",60
86400,"csp_4_7","cond22",60
86412,"csp_6_4","cond16",60
86425,"csp_2_2","cond21",54
86428,"csp_5_2","cond16",60
86435,"csp_5_2","cond16",57
86438,"csp_6_4","cond15",60
86480,"csp_6_2","cond16",65
86485,"csp_4_8","cond16",60
86491,"csp_4_2","cond21",54
86499,"csp_6_3","cond15",60
86502,"csp_5_2","cond16",60
86511,"csp_4_2","cond16",60
86515,"csp_4_3","cond16",61
86516,"csp_5_4","cond16",57
86517,"csp_6_3","cond16",60
86519,"csp_4_7","cond16",63
86520,"csp_4_5","cond16",62
86538,"csp_5_6","cond16",55
86549,"csp_6_8","cond16",61
86550,"csp_6_9","cond15",57
86572,"csp_3_3","cond16",60
86590,"csp_5_2","cond16",60
86604,"csp_1_2","cond22",63
86607,"csp_4_3","cond21",60
86625,"csp_2_1","cond21",56
86648,"csp_1_3","cond22",61
86651,"csp_5_4","cond16",60
86658,"csp_4_7","cond16",60
86667,"csp_4_7","cond16",60
86671,"csp_6_2","cond16",65
86677,"csp_1_3","cond22",62
86679,"csp_1_3","cond22",60
86691,"csp_4_2","cond16",65
86694,"csp_6_8","cond16",60
86697,"csp_4_6","cond16",58
86702,"csp_4_3","cond16",61
86719,"csp_5_3","cond16",61
86723,"csp_6_8","cond16",60
86727,"csp_4_3","cond16",65
86729,"csp_5_2","cond16",60
86734,"csp_2_1","cond22",60
86736,"csp_4_4","cond16",60
86738,"csp_6_7","cond16",65
86750,"csp_1_1","cond21",63
86755,"csp_5_6","cond15",60
86764,"csp_5_6","cond16",63
86769,"csp_1_1","cond22",60
86770,"csp_6_5","cond12",59
86772,"csp_1_1","cond21",57
86782,"csp_4_8","cond16",60
86784,"csp_4_3","cond16",60
86786,"csp_4_3","cond21",65
86792,"csp_5_2","cond16",54
86796,"csp_4_6","cond16",60
86812,"csp_5_2","cond15",60
86813,"csp_5_6","cond16",57
86815,"csp_3_8","cond16",54
86818,"csp_4_8","cond16",60
86821,"csp_3_8","cond16",65
86834,"csp_2_1","cond21",60
86845,"csp_5_6","cond16",60
86857,"csp_6_3","cond16",52
86858,"csp_5_2","cond16",60
86862,"csp_4_6","cond16",57
86866,"csp_4_6","cond21",65
86867,"csp_4_2","cond16",60
86868,"csp_5_6","cond16",60
86871,"csp_6_2","cond16",61
86872,"csp_5_4","cond16",60
86874,"csp_5_2","cond16",60
86877,"csp_3_8","cond16",65
86880,"csp_2_2","cond22",60
86887,"csp_1_1","cond22",60
86899,"csp_1_3","cond22",60
86906,"csp_5_4","cond16",64
86909,"csp_4_5","cond16",59
86917,"csp_4_5","cond16",60
86926,"csp_4_7","cond16",60
86940,"csp_4_3","cond21",60
86954,"csp_5_6","cond16",65
86956,"csp_6_2","cond16",57
86958,"csp_4_3","cond16",65
86960,"csp_5_2","cond16",60
86969,"csp_2_2","cond21",58
86971,"csp_5_6","cond16",61
86979,"csp_1_1","cond21",60
86980,"csp_3_8","cond16",65
86986,"csp_4_3","cond16",65
86997,"csp_4_6","cond16",60
86998,"csp_5_2","cond15",66
86999,"csp_5_4","cond16",60
87005,"csp_5_5","cond16",60
87012,"csp_5_6","cond16",60
87019,"csp_4_7","cond16",60
87020,"csp_4_3","cond16",60
87022,"csp_4_6","cond16",60
87025,"csp_4_2","cond16",63
87028,"csp_6_3","cond15",60
87033,"csp_5_6","cond16",64
87041,"csp_3_8","cond16",65
87042,"csp_6_2","cond16",59
87043,"csp_4_3","cond16",60
87053,"csp_4_8","cond16",63
87055,"csp_4_7","cond16",59
87066,"csp_4_3","cond16",60
87077,"csp_2_1","cond21",63
87079,"csp_6_3","cond15",62
87093,"csp_6_2","cond12",60
87098,"csp_5_2","cond16",59
87106,"csp_2_2","cond22",60
87113,"csp_4_7","cond16",63
87123,"csp_6_2","cond16",59
87134,"csp_6_7","cond16",60
87148,"csp_6_3","cond16",60
87157,"csp_4_3","cond21",65
87164,"csp_4_8","cond16",60
87166,"csp_5_4","cond16",60
87170,"csp_2_1","cond22",54
87174,"csp_5_4","cond16",65
87181,"csp_6_3","cond13",60
87185,"csp_5_6","cond16",66
87186,"csp_2_2","cond22",60
87191,"csp_4_6","cond16",55
87192,"csp_4_7","cond16",55
87204,"csp_5_2","cond16",65
87205,"csp_1_1","cond21",65
87207,"csp_4_8","cond16",58
87212,"csp_2_2","cond21",60
87215,"csp_4_2","cond15",60
87216,"csp_3_3","cond16",65
87220,"csp_5_5","cond16",60
87226,"csp_5_4","cond16",60
87233,"csp_5_4","cond16",60
87237,"csp_5_2","cond16",65
87239,"csp_6_3","cond16",60
87253,"csp_5_4","cond16",62
87262,"csp_5_6","cond16",63
87264,"csp_2_1","cond22",60
87272,"csp_1_1","cond22",52
87282,"csp_4_4","cond16",57
87284,"csp_6_3","cond16",60
87296,"csp_2_1","cond21",58
87302,"csp_5_4","cond16",60
87320,"csp_5_4","cond16",65
87322,"csp_1_1","cond21",60
87327,"csp_6_3","cond16",60
87331,"csp_2_1","cond22",58
87335,"csp_6_7","cond16",57
87338,"csp_4_6","cond16",56
87344,"csp_6_7","cond16",60
87348,"csp_4_3","cond16",60
87354,"csp_6_8","cond16",60
87357,"csp_5_4","cond16",58
87360,"csp_5_4","cond16",62
87362,"csp_4_3","cond16",64
87368,"csp_5_2","cond16",65
87369,"csp_2_2","cond21",60
87373,"csp_5_2","cond16",60
87374,"csp_4_7","cond16",60
87385,"csp_6_3","cond16",60
87391,"csp_5_5","cond16",58
87392,"csp_4_5","cond16",55
87397,"csp_4_3","cond16",58
87412,"csp_4_6","cond16",60
87413,"csp_2_1","cond22",63
87417,"csp_4_2","cond16",59
87419,"csp_2_2","cond22",64
87423,"csp_5_2","cond16",60
87439,"csp_5_6","cond16",60
87446,"csp_5_4","cond16",60
87448,"csp_5_4","cond16",61
87450,"csp_5_2","cond16",60
87463,"csp_5_5","cond16",57
87467,"csp_1_3","cond22",60
87468,"csp_5_4","cond16",65
87478,"csp_5_6","cond16",60
87487,"csp_5_6","cond16",58
87492,"csp_4_5","cond16",60
87493,"csp_6_4","cond15",53
87494,"csp_6_5","cond16",60
87495,"csp_3_7","cond16",60
87511,"csp_5_2","cond15",65
87529,"csp_1_1","cond21",60
87549,"csp_4_8","cond16",60
87557,"csp_5_6","cond16",60
87573,"csp_6_2","cond16",54
87574,"csp_4_7","cond16",65
87577,"csp_3_7","cond16",55
87583,"csp_5_4","cond16",60
87584,"csp_5_5","cond16",56
87585,"csp_6_7","cond16",60
87594,"csp_5_6","cond16",60
87596,"csp_1_1","cond21",59
87598,"csp_4_6","cond16",60
87601,"csp_5_2","cond13",63
87627,"csp_4_8","cond16",56
87635,"csp_2_1","cond21",60
87653,"csp_6_4","cond16",60
87655,"csp_3_7","cond16",55
87658,"csp_5_5","cond16",60
87665,"csp_5_2","cond16",60
87666,"csp_5_6","cond16",60
87669,"csp_6_8","cond16",65
87677,"csp_3_8","cond16",60
87682,"csp_5_6","cond16",65
87691,"csp_4_7","cond16",59
87692,"csp_4_6","cond16",60
87696,"csp_6_2","cond16",60
87699,"csp_6_8","cond16",60
87706,"csp_4_5","cond16",57
87708,"csp_4_6","cond16",60
87722,"csp_1_1","cond21",60
87751,"csp_6_3","cond16",60
87752,"csp_4_2","cond16",58
87760,"csp_3_4","cond16",60
87765,"csp_1_1","cond22",60
87768,"csp_5_2","cond16",63
87769,"csp_5_4","cond16",65
87776,"csp_5_6","cond16",60
87783,"csp_6_7","cond16",60
87794,"csp_5_6","cond16",60
87796,"csp_5_4","cond16",63
87803,"csp_2_1","cond22",58
87816,"csp_4_6","cond16",66
87817,"csp_6_4","cond16",60
87820,"csp_6_3","cond16",60
87824,"csp_6_3","cond16",58
87825,"csp_6_4","cond16",60
87826,"csp_5_2","cond16",60
87827,"csp_2_1","cond22",60
87829,"csp_4_7","cond16",64
87840,"csp_1_3","cond22",60
87853,"csp_4_5","cond16",60
87864,"csp_1_1","cond22",60
87871,"csp_2_1","cond21",60
87873,"csp_3_8","cond15",55
87876,"csp_4_7","cond16",60
87879,"csp_5_6","cond16",65
87886,"csp_2_2","cond22",60
87890,"csp_4_5","cond16",60
87891,"csp_6_7","cond16",64
87896,"csp_2_1","cond22",65
87902,"csp_1_1","cond21",60
87904,"csp_6_4","cond16",61
87907,"csp_5_6","cond16",65
87913,"csp_3_7","cond16",61
87917,"csp_5_6","cond16",60
87928,"csp_5_2","cond16",60
87929,"csp_6_2","cond16",60
87930,"csp_3_4","cond16",60
87933,"csp_5_4","cond16",62
87934,"csp_6_3","cond16",60
87936,"csp_3_3","cond16",60
87940,"csp_5_6","cond16",58
87941,"csp_4_8","cond16",57
87945,"csp_3_5","cond16",60
87946,"csp_6_9","cond16",60
87950,"csp_6_7","cond16",60
87955,"csp_5_6","cond16",65
87958,"csp_1_3","cond22",60
87959,"csp_5_2","cond16",60
87968,"csp_3_4","cond16",65
87969,"csp_6_2","cond16",60
87979,"csp_4_6","cond16",60
87980,"csp_6_3","cond16",60
87982,"csp_5_2","cond16",56
87996,"csp_6_2","cond16",60
87999,"csp_2_3","cond22",60
88005,"csp_1_3","cond22",64
88006,"csp_5_2","cond16",65
88016,"csp_2_2","cond21",60
88017,"csp_4_8","cond15",60
88019,"csp_4_2","cond16",60
88033,"csp_4_2","cond16",60
88036,"csp_5_3","cond16",63
88038,"csp_6_2","cond16",59
88048,"csp_5_2","cond15",60
88053,"csp_5_2","cond16",60
88057,"csp_6_7","cond12",60
88061,"csp_4_3","cond16",60
88062,"csp_6_5","cond15",60
88067,"csp_5_6","cond15",61
88071,"csp_6_3","cond15",58
88072,"csp_3_1","cond21",60
88075,"csp_4_8","cond16",60
88077,"csp_2_2","cond22",60
88082,"csp_4_2","cond15",65
88083,"csp_4_3","cond16",60
88085,"csp_6_7","cond13",60
88086,"csp_6_8","cond16",60
88115,"csp_5_2","cond16",65
88120,"csp_5_4","cond16",60
88125,"csp_6_8","cond16",58
88131,"csp_5_4","cond16",60
88133,"csp_5_6","cond16",63
88136,"csp_4_6","cond16",60
88138,"csp_4_8","cond16",60
88139,"csp_4_8","cond16",60
88143,"csp_5_2","cond15",60
88144,"csp_6_7","cond16",60
88152,"csp_6_2","cond16",56
88168,"csp_6_4","cond12",60
88177,"csp_5_6","cond16",60
88178,"csp_5_4","cond16",61
88179,"csp_6_2","cond16",60
88182,"csp_5_2","cond16",60
88186,"csp_6_7","cond16",65
88200,"csp_6_5","cond16",60
88208,"csp_2_1","cond22",65
88211,"csp_4_3","cond16",60
88217,"csp_6_4","cond16",63
88221,"csp_6_9","cond16",65
88230,"csp_6_7","cond16",65
88238,"csp_5_6","cond15",65
88259,"csp_5_4","cond16",65
88270,"csp_4_6","cond21",60
88277,"csp_5_6","cond15",60
88279,"csp_6_2","cond16",60
88292,"csp_5_6","cond16",60
88297,"csp_6_8","cond16",60
88301,"csp_6_7","cond16",55
88306,"csp_5_2","cond16",63
88307,"csp_2_2","cond21",65
88312,"csp_2_1","cond23",60
88314,"csp_5_2","cond16",58
88319,"csp_6_4","cond16",60
88330,"csp_4_8","cond16",60
88358,"csp_1_1","cond21",57
88371,"csp_5_4","cond16",60
88381,"csp_3_8","cond16",60
88395,"csp_5_4","cond16",60
88398,"csp_5_3","cond16",60
88399,"csp_5_2","cond15",63
88400,"csp_6_7","cond16",59
88414,"csp_6_7","cond16",65
88423,"csp_5_2","cond16",60
88436,"csp_5_2","cond16",64
88437,"csp_6_3","cond16",58
88442,"csp_1_1","cond21",57
88446,"csp_3_1","cond22",64
88455,"csp_5_2","cond16",65
88458,"csp_4_8","cond16",65
88463,"csp_6_2","cond16",60
88478,"csp_5_6","cond16",60
88481,"csp_4_8","cond16",64
88485,"csp_4_6","cond16",60
88487,"csp_5_4","cond16",65
88489,"csp_5_6","cond16",65
88499,"csp_5_6","cond16",60
88501,"csp_6_2","cond16",60
88535,"csp_5_4","cond16",60
88539,"csp_4_2","cond16",64
88560,"csp_6_7","cond16",64
88573,"csp_2_3","cond22",60
88574,"csp_6_7","cond16",62
88576,"csp_5_2","cond16",60
88578,"csp_6_3","cond16",65
88598,"csp_4_2","cond16",60
88601,"csp_6_3","cond16",65
88609,"csp_1_1","cond23",65
88635,"csp_6_5","cond16",64
88646,"csp_6_7","cond16",60
88648,"csp_1_3","cond22",54
88657,"csp_2_1","cond21",61
88664,"csp_1_1","cond21",64
88673,"csp_1_1","cond21",69
88676,"csp_2_1","cond21",60
88677,"csp_5_6","cond16",60
88682,"csp_5_6","cond16",60
88688,"csp_5_6","cond16",65
88711,"csp_4_6","cond16",64
88713,"csp_4_8","cond16",60
88717,"csp_5_4","cond15",60
88761,"csp_6_4","cond16",60
88764,"csp_5_6","cond16",60
88770,"csp_3_3","cond16",59
88778,"csp_6_5","cond16",60
88795,"csp_4_8","cond16",67
88799,"csp_5_4","cond16",63
88813,"csp_6_2","cond16",65
88816,"csp_1_1","cond21",65
88818,"csp_5_4","cond16",59
88828,"csp_5_6","cond15",60
88840,"csp_5_2","cond16",65
88843,"csp_6_8","cond16",60
88845,"csp_5_3","cond16",60
88866,"csp_6_8","cond16",60
88868,"csp_4_6","cond16",63
88878,"csp_3_5","cond15",65
88883,"csp_2_1","cond22",60
88886,"csp_5_6","cond16",60
88888,"csp_6_2","cond16",60
88896,"csp_1_1","cond22",60
88902,"csp_4_5","cond16",61
88908,"csp_4_3","cond15",59
88917,"csp_6_7","cond16",65
88945,"csp_5_2","cond16",60
88948,"csp_4_6","cond16",60
88960,"csp_3_7","cond16",54
88977,"csp_6_2","cond16",60
88982,"csp_5_2","cond16",60
88998,"csp_6_2","cond16",56
89010,"csp_5_6","cond16",60
89017,"csp_2_3","cond22",58
89019,"csp_6_4","cond16",63
89022,"csp_6_4","cond16",60
89024,"csp_6_7","cond16",61
89031,"csp_3_4","cond16",60
89036,"csp_4_3","cond16",60
89060,"csp_2_2","cond21",60
89061,"csp_2_1","cond21",58
89066,"csp_1_1","cond22",55
89074,"csp_5_2","cond16",65
89080,"csp_4_5","cond16",62
89083,"csp_5_4","cond16",65
89086,"csp_5_2","cond16",54
89095,"csp_5_6","cond15",60
89104,"csp_6_3","cond16",61
89107,"csp_2_1","cond22",65
89123,"csp_4_2","cond16",60
89129,"csp_2_1","cond22",58
89131,"csp_5_2","cond16",60
89133,"csp_5_6","cond15",60
89137,"csp_4_3","cond21",60
89139,"csp_2_1","cond21",60
89143,"csp_6_7","cond16",55
89165,"csp_6_8","cond16",63
89170,"csp_2_1","cond22",57
89177,"csp_6_4","cond16",60
89179,"csp_3_7","cond16",60
89180,"csp_2_3","cond22",56
89182,"csp_2_1","cond21",60
89183,"csp_4_3","cond15",65
89185,"csp_6_7","cond16",65
89189,"csp_4_6","cond16",65
89197,"csp_3_4","cond12",58
89201,"csp_6_9","cond15",60
89208,"csp_4_3","cond21",60
89217,"csp_5_2","cond16",60
89218,"csp_6_3","cond15",60
89223,"csp_3_4","cond16",62
89228,"csp_5_6","cond16",60
89234,"csp_2_1","cond22",55
89246,"csp_2_2","cond21",60
89252,"csp_5_2","cond16",60
89260,"csp_6_2","cond16",64
89266,"csp_6_2","cond16",63
89268,"csp_6_7","cond16",60
89269,"csp_6_3","cond16",58
89274,"csp_4_8","cond16",57
89283,"csp_6_2","cond16",62
89299,"csp_5_3","cond16",60
89310,"csp_6_4","cond16",60
89311,"csp_5_6","cond16",60
89319,"csp_6_7","cond16",60
89328,"csp_2_2","cond21",63
89336,"csp_5_2","cond15",60
89338,"csp_6_8","cond16",62
89345,"csp_5_4","cond16",60
89348,"csp_3_8","cond16",57
89358,"csp_3_5","cond16",60
89363,"csp_4_3","cond22",60
89385,"csp_6_7","cond16",55
89390,"csp_5_2","cond16",65
89397,"csp_5_6","cond16",65
89434,"csp_6_2","cond15",57
89446,"csp_4_3","cond16",65
89453,"csp_4_7","cond21",60
89460,"csp_3_5","cond16",60
89462,"csp_4_4","cond16",60
89465,"csp_3_1","cond21",62
89477,"csp_4_7","cond16",57
89481,"csp_4_7","cond16",55
89483,"csp_5_6","cond16",60
89490,"csp_5_2","cond16",56
89493,"csp_5_2","cond16",59
89494,"csp_3_7","cond16",60
89499,"csp_3_1","cond22",60
89515,"csp_5_4","cond16",52
89523,"csp_4_7","cond21",60
89526,"csp_5_6","cond16",63
89545,"csp_6_7","cond16",60
89549,"csp_4_3","cond16",60
89564,"csp_4_6","cond16",65
89567,"csp_5_4","cond16",62
89568,"csp_5_5","cond16",56
89574,"csp_3_7","cond16",65
89590,"csp_6_7","cond16",60
89599,"csp_4_6","cond16",59
89603,"csp_3_5","cond21",60
89613,"csp_4_2","cond16",55
89637,"csp_6_4","cond16",60
89647,"csp_4_5","cond16",60
89648,"csp_5_2","cond16",60
89650,"csp_5_2","cond16",63
89653,"csp_6_7","cond16",60
89657,"csp_4_3","cond16",65
89661,"csp_4_6","cond16",60
89689,"csp_6_8","cond16",60
89696,"csp_4_6","cond21",60
89699,"csp_4_7","cond16",56
89701,"csp_4_6","cond16",58
89709,"csp_5_6","cond16",60
89716,"csp_5_2","cond16",64
89723,"csp_6_3","cond16",59
89725,"csp_5_2","cond16",60
89746,"csp_5_5","cond15",65
89752,"csp_5_6","cond16",57
89753,"csp_4_5","cond16",60
89767,"csp_6_7","cond16",60
89790,"csp_2_3","cond22",60
89792,"csp_3_7","cond16",60
89801,"csp_5_6","cond16",60
89803,"csp_5_3","cond16",62
89806,"csp_5_2","cond16",62
89814,"csp_6_2","cond16",65
89823,"csp_4_3","cond16",60
89826,"csp_6_8","cond16",61
89833,"csp_4_5","cond16",63
89848,"csp_6_4","cond15",60
89853,"csp_6_3","cond16",60
89864,"csp_6_8","cond16",65
89874,"csp_6_2","cond16",54
89891,"csp_4_3","cond16",60
89897,"csp_6_5","cond16",61
89910,"csp_5_5","cond16",65
89914,"csp_4_8","cond16",60
89920,"csp_5_2","cond16",60
89931,"csp_5_2","cond16",63
89932,"csp_2_1","cond22",60
89933,"csp_5_6","cond16",60
89936,"csp_6_3","cond16",60
89948,"csp_5_2","cond15",65
89950,"csp_5_2","cond15",57
89960,"csp_3_4","cond16",60
89963,"csp_4_8","cond16",60
89975,"csp_4_6","cond16",60
89989,"csp_4_3","cond16",56
89995,"csp_5_2","cond16",60
89997,"csp_6_8","cond15",65
90016,"csp_5_2","cond16",65
90029,"csp_6_8","cond16",62
90045,"csp_5_2","cond15",65
90056,"csp_3_3","cond16",55
90064,"csp_5_2","cond16",65
90072,"csp_4_3","cond16",60
90079,"csp_6_2","cond16",56
90085,"csp_6_8","cond16",60
90086,"csp_4_2","cond15",65
90109,"csp_6_7","cond12",60
90118,"csp_5_2","cond16",61
90127,"csp_6_8","cond16",60
90131,"csp_4_6","cond16",61
90139,"csp_4_7","cond16",60
90145,"csp_5_2","cond16",60
90150,"csp_5_2","cond16",65
90200,"csp_2_1","cond22",60
90218,"csp_4_2","cond16",64
90233,"csp_6_5","cond16",58
90238,"csp_5_2","cond15",60
90254,"csp_4_6","cond16",60
90269,"csp_5_5","cond16",60
90315,"csp_5_6","cond16",60
90320,"csp_4_2","cond16",60
90321,"csp_2_3","cond22",62
90323,"csp_5_4","cond16",60
90335,"csp_4_7","cond16",60
90355,"csp_3_4","cond16",58
90368,"csp_4_3","cond16",51
90377,"csp_5_4","cond16",64
90431,"csp_6_8","cond16",51
90441,"csp_5_6","cond16",60
90444,"csp_6_2","cond16",60
90476,"csp_5_6","cond16",60
90488,"csp_5_2","cond16",65
90499,"csp_6_2","cond16",62
90509,"csp_2_2","cond21",55
90515,"csp_4_6","cond16",60
90524,"csp_4_6","cond16",54
90525,"csp_5_5","cond16",60
90547,"csp_2_1","cond22",62
90552,"csp_3_1","cond16",58
90556,"csp_5_5","cond16",60
90562,"csp_5_2","cond16",65
90564,"csp_5_6","cond16",55
90570,"csp_4_3","cond16",63
90572,"csp_5_2","cond16",42
90587,"csp_5_2","cond15",60
90601,"csp_4_6","cond16",60
90638,"csp_6_7","cond16",57
90649,"csp_5_5","cond16",60
90653,"csp_4_3","cond16",60
90658,"csp_3_7","cond16",60
90663,"csp_3_8","cond16",60
90668,"csp_4_6","cond16",62
90671,"csp_5_2","cond16",60
90700,"csp_6_8","cond16",62
90704,"csp_4_2","cond16",60
90711,"csp_5_2","cond16",56
90716,"csp_5_6","cond16",55
90737,"csp_5_3","cond13",58
90745,"csp_3_3","cond16",60
90749,"csp_5_4","cond16",60
90751,"csp_5_4","cond16",60
90754,"csp_5_6","cond16",65
90762,"csp_6_8","cond16",60
90769,"csp_3_5","cond16",60
90771,"csp_4_7","cond16",60
90801,"csp_4_6","cond16",60
90817,"csp_6_2","cond16",61
90818,"csp_6_2","cond16",60
90826,"csp_3_7","cond16",59
90830,"csp_3_4","cond16",60
90841,"csp_3_5","cond21",60
90848,"csp_2_1","cond22",60
90849,"csp_4_7","cond16",60
90853,"csp_5_6","cond16",60
90859,"csp_2_2","cond21",60
90874,"csp_4_6","cond16",61
90902,"csp_5_4","cond16",60
90904,"csp_6_8","cond16",65
90919,"csp_4_7","cond16",58
90920,"csp_4_2","cond16",65
90930,"csp_3_5","cond16",62
90939,"csp_5_6","cond16",65
90964,"csp_3_4","cond16",61
90969,"csp_6_4","cond16",65
90970,"csp_6_7","cond16",58
90976,"csp_3_1","cond21",60
90989,"csp_4_7","cond16",59
90993,"csp_5_2","cond16",56
91001,"csp_4_5","cond16",60
91002,"csp_3_7","cond16",59
91012,"csp_5_4","cond15",65
91016,"csp_3_4","cond16",65
91018,"csp_5_4","cond16",65
91021,"csp_6_4","cond15",65
91027,"csp_5_4","cond16",52
91046,"csp_4_2","cond16",60
91066,"csp_6_5","cond15",60
91090,"csp_3_8","cond16",60
91107,"csp_5_4","cond16",65
91128,"csp_2_1","cond21",60
91133,"csp_3_1","cond22",60
91135,"csp_5_3","cond16",65
91161,"csp_5_5","cond16",57
91192,"csp_4_5","cond16",55
91202,"csp_6_4","cond16",60
91235,"csp_4_6","cond16",60
91248,"csp_5_6","cond16",60
91252,"csp_6_2","cond16",65
91256,"csp_6_9","cond16",63
91260,"csp_3_4","cond16",63
91281,"csp_3_3","cond16",63
91283,"csp_2_1","cond21",60
91291,"csp_6_8","cond16",60
91300,"csp_5_3","cond16",60
91310,"csp_5_6","cond16",60
91311,"csp_4_3","cond16",60
91334,"csp_4_8","cond16",60
91344,"csp_5_6","cond16",64
91387,"csp_3_4","cond16",60
91408,"csp_4_3","cond16",60
91423,"csp_3_4","cond16",61
91467,"csp_3_8","cond16",65
91512,"csp_3_8","cond16",56
91519,"csp_4_6","cond16",60
91554,"csp_4_7","cond21",62
91567,"csp_5_2","cond16",60
91569,"csp_3_8","cond16",56
91574,"csp_5_2","cond16",56
91594,"csp_3_8","cond16",59
91605,"csp_4_3","cond16",60
91624,"csp_6_3","cond16",56
91625,"csp_4_7","cond16",56
91635,"csp_5_4","cond16",60
91639,"csp_4_5","cond16",63
91640,"csp_6_8","cond16",60
91671,"csp_4_5","cond16",60
91676,"csp_5_5","cond16",60
91731,"csp_2_2","cond22",64
91744,"csp_6_9","cond16",60
91752,"csp_5_2","cond16",60
91798,"csp_3_3","cond16",60
91820,"csp_6_8","cond16",60
91827,"csp_5_2","cond16",60
91828,"csp_5_2","cond16",60
91833,"csp_4_8","cond16",61
91846,"csp_5_2","cond16",60
91854,"csp_3_1","cond21",60
91859,"csp_6_5","cond16",65
91863,"csp_3_7","cond16",60
91870,"csp_6_3","cond16",58
91871,"csp_4_6","cond16",56
91873,"csp_4_7","cond16",60
91883,"csp_4_5","cond16",59
91888,"csp_5_4","cond12",64
91912,"csp_6_3","cond16",55
91921,"csp_5_6","cond16",65
91923,"csp_4_6","cond16",56
91924,"csp_4_3","cond16",52
91931,"csp_5_6","cond16",53
91932,"csp_3_8","cond12",60
91938,"csp_5_2","cond16",60
91941,"csp_3_8","cond16",65
91962,"csp_3_4","cond16",63
91963,"csp_4_6","cond16",60
91964,"csp_6_3","cond16",62
91971,"csp_5_4","cond16",61
91972,"csp_5_4","cond16",60
91990,"csp_2_2","cond21",54
92001,"csp_5_4","cond16",60
92021,"csp_5_5","cond15",65
92028,"csp_3_7","cond16",60
92056,"csp_6_5","cond16",60
92078,"csp_3_4","cond16",60
92089,"csp_4_7","cond16",63
92103,"csp_4_3","cond16",60
92107,"csp_4_2","cond16",60
92111,"csp_5_2","cond16",59
92151,"csp_4_2","cond15",63
92154,"csp_4_3","cond16",60
92165,"csp_3_8","cond16",58
92177,"csp_4_3","cond16",65
92182,"csp_5_4","cond16",60
92186,"csp_5_2","cond16",60
92190,"csp_3_7","cond16",63
92214,"csp_3_7","cond16",59
92229,"csp_5_2","cond16",65
92232,"csp_3_8","cond16",60
92237,"csp_5_5","cond16",65
92241,"csp_3_1","cond16",60
92244,"csp_3_8","cond16",58
92245,"csp_3_3","cond16",65
92249,"csp_5_6","cond16",60
92253,"csp_2_3","cond22",60
92259,"csp_4_3","cond16",65
92268,"csp_3_8","cond16",56
92273,"csp_4_2","cond15",53
92274,"csp_4_5","cond16",60
92291,"csp_5_2","cond16",60
92320,"csp_3_7","cond16",60
92326,"csp_5_6","cond15",60
92335,"csp_3_7","cond16",60
